dataset,n_subjects,n_records,n_tasks,modality of exp,type of exp,Type Subject,duration_hours_total,size_bytes,size,source,dataset_title,record_modality,nchans_set,sampling_freqs,license,doi,nemar_citation_count
ds004816,20,20,1,,,,0.0,9731821453,9.1 GB,openneuro,EEG-attention-rsvp-exp1,eeg,"[{""val"": 63, ""count"": 20}]","[{""val"": 1000.0, ""count"": 20}]",CC0,doi:10.18112/openneuro.ds004816.v1.0.0,0.0
ds004817,20,20,1,,,,0.0,10808487309,10.1 GB,openneuro,EEG-attention-rsvp-exp2,eeg,"[{""val"": 63, ""count"": 20}]","[{""val"": 1000.0, ""count"": 20}]",CC0,doi:10.18112/openneuro.ds004817.v1.0.0,0.0
ds004819,1,8,1,Unknown,Unknown,Unknown,0.0,722127657,688.7 MB,openneuro,"Flexible, Scalable, High Channel Count Stereo-Electrode for Recording in the Human Brain",ieeg,"[{""val"": 64, ""count"": 8}]","[{""val"": 30000.0, ""count"": 8}]",CC0,doi:10.18112/openneuro.ds004819.v1.0.0,1.0
ds004830,12,14,1,Unknown,Unknown,Unknown,0.0,1321472833,1.2 GB,openneuro,Spatial Attention Decoding using fNIRS During Complex Scene Analysis,fnirs,"[{""val"": 72, ""count"": 27}, {""val"": 84, ""count"": 6}]","[{""val"": 50.0, ""count"": 32}, {""val"": 50.00000000000001, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004830.v2.0.0,
ds004837,60,106,1,Auditory,Perception,Schizophrenia/Psychosis,0.0,128779377455,119.9 GB,openneuro,Magnetoencephalographic (MEG) Pitch and Duration Mismatch Negativity (MMN) in First-Episode Psychosis,meg,[],"[{""val"": 3000.0, ""count"": 98}, {""val"": 1000.0, ""count"": 8}]",CC0,doi:10.18112/openneuro.ds004837.v1.0.2,0.0
ds004840,9,51,3,,,,0.0,628618633,599.5 MB,openneuro,"Dataset of electrophysiological signals (EEG, ECG, EMG) during Music therapy with adult burn patients in the Intensive Care Unit.",eeg,"[{""val"": 10, ""count"": 45}, {""val"": 9, ""count"": 3}, {""val"": 8, ""count"": 3}]","[{""val"": 1024.0, ""count"": 33}, {""val"": 512.0, ""count"": 15}, {""val"": 256.0, ""count"": 3}]",CC0,doi:10.18112/openneuro.ds004840.v1.0.1,1.0
ds004841,20,147,1,,,,0.0,7846933953,7.3 GB,openneuro,TX14,eeg,"[{""val"": 70, ""count"": 147}]","[{""val"": 256.0, ""count"": 147}]",CC0,doi:10.18112/openneuro.ds004841.v1.0.1,0.0
ds004842,14,102,1,,,,0.0,5589053822,5.2 GB,openneuro,TX15,eeg,"[{""val"": 70, ""count"": 94}, {""val"": 72, ""count"": 8}]","[{""val"": 256.0, ""count"": 102}]",CC0,doi:10.18112/openneuro.ds004842.v1.0.0,0.0
ds004843,14,92,1,,,,0.0,8229205347,7.7 GB,openneuro,T16,eeg,"[{""val"": 70, ""count"": 92}]","[{""val"": 256.0, ""count"": 92}]",CC0,doi:10.18112/openneuro.ds004843.v1.0.0,0.0
ds004844,17,68,1,,,,0.0,23976121518,22.3 GB,openneuro,T22,eeg,"[{""val"": 72, ""count"": 68}]","[{""val"": 1024.0, ""count"": 68}]",CC0,doi:10.18112/openneuro.ds004844.v1.0.0,0.0
ds004849,1,1,1,Unknown,Unknown,Unknown,0.0,83056636,79.2 MB,openneuro,STRONG,eeg,"[{""val"": 64, ""count"": 1}]","[{""val"": 128.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004849.v1.0.0,0.0
ds004850,1,1,1,Unknown,Unknown,Unknown,0.0,83056630,79.2 MB,openneuro,ODE,eeg,"[{""val"": 64, ""count"": 1}]","[{""val"": 128.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004850.v1.0.0,0.0
ds004851,66,66,1,Unknown,Unknown,Unknown,0.0,60057550495,55.9 GB,openneuro,HID,eeg,"[{""val"": 72, ""count"": 66}]","[{""val"": 2048.0, ""count"": 66}]",CC0,doi:10.18112/openneuro.ds004851.v2.1.0,0.0
ds004852,1,1,1,Unknown,Unknown,Unknown,0.0,83056658,79.2 MB,openneuro,InsurgentCivilian,eeg,"[{""val"": 64, ""count"": 1}]","[{""val"": 128.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004852.v1.0.0,0.0
ds004853,1,1,1,Unknown,Unknown,Unknown,0.0,83056632,79.2 MB,openneuro,TX17,eeg,"[{""val"": 64, ""count"": 1}]","[{""val"": 128.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004853.v1.0.0,0.0
ds004854,1,1,1,Unknown,Unknown,Unknown,0.0,83056632,79.2 MB,openneuro,TX18,eeg,"[{""val"": 64, ""count"": 1}]","[{""val"": 128.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004854.v1.0.0,0.0
ds004855,1,1,1,Unknown,Unknown,Unknown,0.0,83056628,79.2 MB,openneuro,FT,eeg,"[{""val"": 64, ""count"": 1}]","[{""val"": 128.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004855.v1.0.0,0.0
ds004859,7,9,1,Unknown,Unknown,Unknown,0.0,2435511071,2.3 GB,openneuro,iEEG on children during Stroop task,ieeg,"[{""val"": 128, ""count"": 8}, {""val"": 108, ""count"": 1}]","[{""val"": 1000.0, ""count"": 9}]",CC0,doi:10.18112/openneuro.ds004859.v1.0.0,0.0
ds004860,31,31,1,,,,0.0,4065631774,3.8 GB,openneuro,Investigating the cognitive conflict triggered by moral judgment of accidental harm : an event-related potentials study,eeg,"[{""val"": 36, ""count"": 31}]","[{""val"": 512.0, ""count"": 30}, {""val"": 2048.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004860.v1.0.0,1.0
ds004865,42,172,1,Visual,Memory,Surgery,0.0,104999471870,97.8 GB,openneuro,"pyFR: Delayed Free Recall of Word Lists, Preliminary Cognitive Electrophysiology Study",ieeg,"[{""val"": 100, ""count"": 7}, {""val"": 80, ""count"": 5}, {""val"": 74, ""count"": 5}, {""val"": 131, ""count"": 5}, {""val"": 46, ""count"": 4}, {""val"": 108, ""count"": 4}, {""val"": 62, ""count"": 4}, {""val"": 110, ""count"": 4}, {""val"": 54, ""count"": 4}, {""val"": 85, ""count"": 4}, {""val"": 86, ""count"": 4}, {""val"": 53, ""count"": 4}, {""val"": 32, ""count"": 3}, {""val"": 116, ""count"": 3}, {""val"": 47, ""count"": 3}, {""val"": 150, ""count"": 3}, {""val"": 121, ""count"": 3}, {""val"": 42, ""count"": 3}, {""val"": 55, ""count"": 3}, {""val"": 75, ""count"": 3}, {""val"": 78, ""count"": 3}, {""val"": 84, ""count"": 3}, {""val"": 109, ""count"": 3}, {""val"": 27, ""count"": 3}, {""val"": 82, ""count"": 3}, {""val"": 91, ""count"": 3}, {""val"": 72, ""count"": 3}, {""val"": 88, ""count"": 3}, {""val"": 105, ""count"": 3}, {""val"": 168, ""count"": 3}, {""val"": 48, ""count"": 3}, {""val"": 123, ""count"": 3}, {""val"": 96, ""count"": 3}, {""val"": 70, ""count"": 3}, {""val"": 104, ""count"": 3}, {""val"": 130, ""count"": 2}, {""val"": 63, ""count"": 2}, {""val"": 126, ""count"": 2}, {""val"": 68, ""count"": 2}, {""val"": 57, ""count"": 2}, {""val"": 52, ""count"": 2}, {""val"": 36, ""count"": 2}, {""val"": 102, ""count"": 2}, {""val"": 124, ""count"": 2}, {""val"": 76, ""count"": 2}, {""val"": 111, ""count"": 2}, {""val"": 58, ""count"": 2}, {""val"": 149, ""count"": 2}, {""val"": 144, ""count"": 2}, {""val"": 87, ""count"": 2}, {""val"": 119, ""count"": 2}, {""val"": 153, ""count"": 2}, {""val"": 142, ""count"": 2}, {""val"": 187, ""count"": 1}, {""val"": 95, ""count"": 1}, {""val"": 81, ""count"": 1}, {""val"": 90, ""count"": 1}, {""val"": 56, ""count"": 1}, {""val"": 94, ""count"": 1}, {""val"": 98, ""count"": 1}, {""val"": 160, ""count"": 1}, {""val"": 203, ""count"": 1}, {""val"": 120, ""count"": 1}, {""val"": 101, ""count"": 1}, {""val"": 97, ""count"": 1}, {""val"": 64, ""count"": 1}]","[{""val"": 1000.0, ""count"": 102}, {""val"": 512.0, ""count"": 40}, {""val"": 2000.0, ""count"": 16}, {""val"": 400.0, ""count"": 8}, {""val"": 499.7071, ""count"": 6}]",CC0,doi:10.18112/openneuro.ds004865.v2.0.1,0.0
ds004883,172,516,3,,,,0.0,131858855109,122.8 GB,openneuro,Registerd Report of ERN During Three Versions of a Flanker Task,eeg,"[{""val"": 129, ""count"": 516}]","[{""val"": 500.0, ""count"": 516}]",CC0,doi:10.18112/openneuro.ds004883.v1.0.0,3.0
ds004902,71,218,2,,,,0.0,8898598868,8.3 GB,openneuro,A Resting-state EEG Dataset for Sleep Deprivation,eeg,"[{""val"": 61, ""count"": 218}]","[{""val"": 500.0, ""count"": 215}, {""val"": 5000.0, ""count"": 3}]",CC0,doi:10.18112/openneuro.ds004902.v1.0.8,3.0
ds004917,24,24,1,,,,0.0,40213447001,37.5 GB,openneuro,Probability Decision-making Task with ambiguity,eeg,"[{""val"": 66, ""count"": 24}]","[{""val"": 5000.0, ""count"": 24}]",CC0,doi:10.18112/openneuro.ds004917.v1.0.1,0.0
ds004929,12,36,1,Unknown,Unknown,Unknown,0.0,317141546,302.4 MB,openneuro,BallSqueezingHD,fnirs,"[{""val"": 200, ""count"": 36}]","[{""val"": 8.719308035714286, ""count"": 36}]",CC0,doi:10.18112/openneuro.ds004929.v1.0.0,
ds004940,22,48,2,Auditory,Attention,Healthy,0.0,127252523354,118.5 GB,openneuro,Neurophysiological measures of covert semantic processing in neurotypical adolescents actively ignoring spoken sentence inputs: A high-density event-related potential (ERP) study.,eeg,"[{""val"": 128, ""count"": 48}]","[{""val"": 512.0, ""count"": 48}]",CC0,doi:10.18112/openneuro.ds004940.v1.0.1,
ds004942,62,62,1,,,,0.0,26899933059,25.1 GB,openneuro,SpatialMemory,eeg,"[{""val"": 65, ""count"": 62}]","[{""val"": 1000.0, ""count"": 62}]",CC0,doi:10.18112/openneuro.ds004942.v1.0.0,1.0
ds004944,22,44,1,Other,Clinical/Intervention,Epilepsy,0.0,473061643,451.1 MB,openneuro,Dataset of BCI2000-compatible intraoperative ECoG with neuromorphic encoding,ieeg,"[{""val"": 3, ""count"": 10}, {""val"": 6, ""count"": 6}, {""val"": 5, ""count"": 6}, {""val"": 4, ""count"": 5}, {""val"": 23, ""count"": 3}, {""val"": 20, ""count"": 2}, {""val"": 19, ""count"": 2}, {""val"": 25, ""count"": 1}, {""val"": 22, ""count"": 1}, {""val"": 10, ""count"": 1}, {""val"": 15, ""count"": 1}, {""val"": 28, ""count"": 1}, {""val"": 27, ""count"": 1}, {""val"": 2, ""count"": 1}, {""val"": 17, ""count"": 1}, {""val"": 11, ""count"": 1}, {""val"": 21, ""count"": 1}]","[{""val"": 2000.0, ""count"": 44}]",CC0,doi:10.18112/openneuro.ds004944.v1.1.0,1.0
ds004951,11,23,1,,,,0.0,23627351784,22.0 GB,openneuro,Braille letters - EEG,eeg,"[{""val"": 64, ""count"": 13}, {""val"": 63, ""count"": 10}]","[{""val"": 1000.0, ""count"": 23}]",CC0,doi:10.18112/openneuro.ds004951.v1.0.0,1.0
ds004952,10,245,1,,,,0.0,222393779876,207.1 GB,openneuro,ChineseEEG: A Chinese Linguistic Corpora EEG Dataset for Semantic Alignment and Neural Decoding,eeg,"[{""val"": 128, ""count"": 245}]","[{""val"": 1000.0, ""count"": 245}]",CC0,doi:10.18112/openneuro.ds004952.v1.2.2,2.0
ds004973,20,222,12,Visual,Attention,Healthy,0.0,2486210305,2.3 GB,openneuro,An fNIRS dataset for driving risk cognition of passengers in highly automated driving scenarios,fnirs,"[{""val"": 16, ""count"": 222}]","[{""val"": 50.0, ""count"": 222}]",CC0,doi:10.18112/openneuro.ds004973.v1.0.1,
ds004977,4,6,1,Other,Other,Epilepsy,0.0,1604950022,1.5 GB,openneuro,CARLA: Adjusted common average referencing for cortico-cortical evoked potential data,ieeg,"[{""val"": 273, ""count"": 4}, {""val"": 152, ""count"": 1}, {""val"": 232, ""count"": 1}]","[{""val"": 4800.0, ""count"": 6}]",CC0,doi:10.18112/openneuro.ds004977.v1.2.0,2.0
ds004980,17,17,1,,,,0.0,16989514308,15.8 GB,openneuro,EEG data set for a architectural affordances task,eeg,"[{""val"": 64, ""count"": 17}]","[{""val"": 500.0, ""count"": 4}, {""val"": 499.9914353, ""count"": 1}, {""val"": 499.9919367, ""count"": 1}, {""val"": 499.9923017, ""count"": 1}, {""val"": 499.9923795, ""count"": 1}, {""val"": 499.9917272, ""count"": 1}, {""val"": 499.9914553, ""count"": 1}, {""val"": 499.9919292, ""count"": 1}, {""val"": 499.9917286, ""count"": 1}, {""val"": 499.9911824, ""count"": 1}, {""val"": 499.9912809, ""count"": 1}, {""val"": 499.9917378, ""count"": 1}, {""val"": 499.991385, ""count"": 1}, {""val"": 499.9915179, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004980.v1.0.0,1.0
ds004993,3,3,3,Auditory,Perception,Epilepsy,0.0,319927247,305.1 MB,openneuro,"WIRED ICM Sample Dataset - Workshop on Intracranial Recordings in Humans, Epilepsy, DBS",ieeg,"[{""val"": 148, ""count"": 1}, {""val"": 106, ""count"": 1}, {""val"": 160, ""count"": 1}]","[{""val"": 512.0, ""count"": 2}, {""val"": 2048.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds004993.v1.1.2,0.0
ds004995,20,20,1,,,,0.0,29637642698,27.6 GB,openneuro,The Time-Course of Food Representation in the Human Brain,eeg,"[{""val"": 127, ""count"": 20}]","[{""val"": 1000.0, ""count"": 20}]",CC0,doi:10.18112/openneuro.ds004995.v1.0.2,1.0
ds004998,20,145,6,Motor,Motor,Parkinson's,0.0,173691728283,161.8 GB,openneuro,Exploring the electrophysiology of Parkinson's disease - magnetoencephalography combined with deep brain recordings from the subthalamic nucleus.,meg,"[{""val"": 323, ""count"": 122}, {""val"": 326, ""count"": 6}, {""val"": 333, ""count"": 6}, {""val"": 324, ""count"": 6}, {""val"": 347, ""count"": 4}, {""val"": 319, ""count"": 1}]","[{""val"": 2000.0, ""count"": 85}]",CC0,doi:10.18112/openneuro.ds004998.v1.2.2,1.0
ds005007,40,42,1,Unknown,Unknown,Unknown,0.0,8896470075,8.3 GB,openneuro,Auditory naming task with questions that begin or end with a wh-interrogative,ieeg,"[{""val"": 100, ""count"": 3}, {""val"": 74, ""count"": 2}, {""val"": 78, ""count"": 2}, {""val"": 156, ""count"": 2}, {""val"": 86, ""count"": 2}, {""val"": 58, ""count"": 2}, {""val"": 66, ""count"": 2}, {""val"": 116, ""count"": 2}, {""val"": 82, ""count"": 2}, {""val"": 122, ""count"": 1}, {""val"": 127, ""count"": 1}, {""val"": 155, ""count"": 1}, {""val"": 68, ""count"": 1}, {""val"": 94, ""count"": 1}, {""val"": 128, ""count"": 1}, {""val"": 140, ""count"": 1}, {""val"": 154, ""count"": 1}, {""val"": 138, ""count"": 1}, {""val"": 142, ""count"": 1}, {""val"": 91, ""count"": 1}, {""val"": 72, ""count"": 1}, {""val"": 102, ""count"": 1}, {""val"": 124, ""count"": 1}, {""val"": 137, ""count"": 1}, {""val"": 51, ""count"": 1}, {""val"": 120, ""count"": 1}, {""val"": 163, ""count"": 1}, {""val"": 48, ""count"": 1}, {""val"": 114, ""count"": 1}, {""val"": 129, ""count"": 1}, {""val"": 184, ""count"": 1}, {""val"": 88, ""count"": 1}]","[{""val"": 1000.0, ""count"": 42}]",CC0,doi:10.18112/openneuro.ds005007.v1.0.0,0.0
ds005021,36,36,1,,,,0.0,51007318536,47.5 GB,openneuro,Tilt Illusion by Phase,eeg,"[{""val"": 72, ""count"": 36}]","[{""val"": 1024.0, ""count"": 36}]",CC0,doi:10.18112/openneuro.ds005021.v1.2.1,0.0
ds005028,11,105,3,,,,0.0,442568172,422.1 MB,openneuro,Comparing P300 Flashing paradigms in online typing with language models,eeg,[],[],CC0,doi:10.18112/openneuro.ds005028.v1.0.0,0.0
ds005034,25,100,2,,,,0.0,65885314989,61.4 GB,openneuro,The effect of theta tACS on working memory,eeg,"[{""val"": 129, ""count"": 100}]","[{""val"": 1000.0, ""count"": 100}]",CC0,doi:10.18112/openneuro.ds005034.v1.0.1,1.0
